Market Segment,Country/Region,Sales,Profit
Manufacturing,Japan,29210.96,7059.5
Healthcare,Canada,23568.3,6331.98
Finance,France,9900.31,4394.82
Healthcare,Canada,15664.55,5227.55
Finance,UK,15709.83,5327.75
Manufacturing,India,49606.57,20249.42
Manufacturing,Germany,16983.66,8479.56
Finance,UK,11053.92,5369.57
Manufacturing,Brazil,41309.22,6289.61
Finance,USA,21637.39,10684.97
Education,Brazil,22749.32,8866.48
Finance,India,27895.56,9889.07
Education,France,30188.77,7806.94
Education,Japan,29937.22,14874.8
Technology,China,2690.49,608.61
Healthcare,France,41123.28,19711.21
Finance,China,10547.79,2556.52
Healthcare,India,15324.76,2402.96
Healthcare,Brazil,9498.05,3341.33
Manufacturing,China,38586.76,17424.41
Healthcare,UK,29599.24,14180.24
Manufacturing,Brazil,38009.51,16255.93
Healthcare,Germany,33016.52,8547.24
Education,India,6103.77,2502.89
Technology,France,15773.49,1716.14
Healthcare,USA,25855.99,4485.62
Education,USA,15942.31,5250.89
Manufacturing,USA,11157.89,2383.1
Finance,UK,43620.79,16112.66
Manufacturing,China,37641.4,14125.64
Education,Australia,17915.78,6205.72
Manufacturing,UK,38485.61,14720.06
Finance,India,31749.39,7124.75
Education,Brazil,1185.5,221.72
Finance,UK,19632.84,2046.51
Education,China,15233.89,5529.64
Finance,India,11677.52,3902.25
Finance,UK,13327.88,3105.25
Finance,China,47175.88,11268.0
Healthcare,Japan,24829.54,4583.58
Finance,UK,42537.73,10108.37
Technology,Brazil,11496.64,2541.63
Technology,France,9545.79,4665.89
Technology,UK,44550.69,13396.78
Education,India,25289.53,8415.24
Manufacturing,China,44862.45,4862.02
Education,UK,4088.41,1761.97
Manufacturing,USA,45905.34,18456.51
Manufacturing,France,21356.82,6521.48
Healthcare,UK,8613.15,3539.29
Healthcare,USA,34485.75,5706.78
Finance,China,40048.23,11176.36
Finance,Brazil,3321.36,650.9
Healthcare,Germany,49372.6,16633.07
Technology,UK,35154.32,12268.03
Healthcare,Brazil,16748.7,8276.72
Healthcare,USA,8413.4,905.64
Healthcare,UK,20234.04,4921.53
Education,China,11807.72,5656.57
Manufacturing,Japan,25213.51,12296.0
Finance,India,39312.74,12892.49
Technology,China,33346.39,10902.13
Healthcare,India,22360.81,6028.57
Manufacturing,Germany,6828.25,1264.88
Healthcare,India,47900.69,6221.26
Finance,Brazil,14248.16,3611.29
Finance,Germany,14613.89,3479.5
Healthcare,India,32629.61,10488.28
Technology,China,38754.97,9259.18
Technology,Japan,49223.49,13396.49
Technology,Brazil,48489.05,16587.48
Finance,Australia,45774.27,17502.72
Manufacturing,Australia,22330.36,2349.86
Education,UK,9166.81,1690.86
Finance,India,29639.09,5201.53
Education,Australia,1845.57,492.69
Finance,Canada,10616.19,1401.96
Education,Australia,1123.94,517.93
Manufacturing,UK,9846.26,2653.44
Healthcare,Germany,24263.1,10501.7
Manufacturing,Brazil,20272.89,9504.88
Finance,USA,19095.53,3466.05
Healthcare,China,41716.69,12443.65
Education,Germany,34074.82,16630.41
Technology,Japan,46885.16,20086.08
Healthcare,India,22821.71,2672.52
Technology,Australia,14339.25,6988.63
Healthcare,Japan,7011.54,766.16
Education,Japan,33929.34,3854.22
Finance,India,42245.31,15111.28
Manufacturing,Australia,10003.23,3535.97
Technology,India,44058.88,18979.6
Manufacturing,China,26787.53,5932.52
Technology,UK,8059.95,2365.33
Healthcare,China,32500.3,14360.25
Manufacturing,Japan,26482.58,10651.84
Technology,USA,2380.99,642.84
Healthcare,Australia,20562.92,9063.8
Manufacturing,UK,39454.61,11558.81
Manufacturing,UK,28215.76,8808.58
Technology,Japan,14820.02,4955.61
Healthcare,USA,46503.45,11582.03
Technology,France,12651.17,2717.75
Education,France,13384.06,4972.87
Healthcare,Canada,18377.33,2992.92
Finance,Canada,44832.36,13462.96
Finance,Japan,25873.64,5884.24
Manufacturing,USA,34426.77,8683.66
Finance,Brazil,48836.94,13899.8
Technology,Canada,39381.52,7141.26
Healthcare,Canada,9457.41,2797.79
Technology,Germany,39629.34,15613.64
Manufacturing,UK,37668.52,7303.34
Manufacturing,USA,12398.23,5469.96
Manufacturing,UK,16942.14,4636.78
Healthcare,Japan,35796.28,14249.89
Healthcare,China,12681.26,4717.56
Education,Germany,11201.16,2944.49
Healthcare,Brazil,35470.17,15059.94
Technology,China,44149.18,4943.57
Manufacturing,Germany,4675.82,955.32
Education,France,22849.48,2390.94
Education,France,30751.59,12828.38
Technology,France,34137.56,5251.93
Manufacturing,USA,49813.6,13135.11
Healthcare,Brazil,34451.91,11861.61
Manufacturing,Germany,31387.55,15320.64
Manufacturing,China,49496.97,24744.78
Manufacturing,France,3972.74,1779.74
Technology,USA,4647.41,1464.15
Education,USA,28473.44,4356.12
Healthcare,India,18574.57,4540.41
Education,France,5738.18,2559.94
Healthcare,UK,16016.0,7732.38
Education,UK,34043.37,12355.93
Technology,Brazil,44150.13,18647.38
Education,India,5621.9,2358.47
Technology,Brazil,27467.11,13324.13
Education,UK,15509.66,6568.57
Manufacturing,Japan,33698.98,8268.0
Education,Germany,27923.12,8117.7
Finance,China,46408.84,9182.29
Healthcare,Canada,2846.51,462.18
Manufacturing,India,24031.83,5797.46
Technology,UK,10445.22,3856.73
Finance,Canada,27302.3,9216.15
Manufacturing,USA,42825.39,17166.03
Manufacturing,Brazil,45654.51,20900.9
Healthcare,Canada,20513.35,2466.6
Finance,Australia,40777.25,8145.13
Finance,China,14744.9,6077.8
Manufacturing,Australia,1308.94,614.19
Technology,Japan,42906.71,20359.42
Manufacturing,Canada,6851.2,1191.72
Healthcare,Canada,1862.95,262.25
Finance,Germany,18336.09,8665.61
Manufacturing,France,19589.62,2479.46
Healthcare,USA,4783.79,1745.29
Education,Australia,40894.95,10612.95
Education,India,20874.04,4413.56
Technology,China,25006.26,5235.36
Education,China,13966.64,3401.87
Education,China,26063.83,6386.56
Technology,India,38569.84,16436.24
Technology,Brazil,45402.95,14196.42
Healthcare,UK,48555.95,23142.1
Manufacturing,India,21909.47,7795.03
Manufacturing,Germany,49511.66,13037.59
Manufacturing,Canada,15452.83,4836.66
Manufacturing,Brazil,1341.82,638.39
Technology,Brazil,38613.24,16749.27
Healthcare,Canada,9743.35,4576.99
Healthcare,Germany,3570.29,1367.75
Manufacturing,Australia,46276.44,16337.68
Technology,USA,39798.73,7889.0
Education,France,6030.58,1454.77
Technology,China,39068.6,4812.75
Manufacturing,USA,42355.99,13989.53
Technology,USA,45359.78,16140.02
Education,India,27641.01,11064.68
Technology,Canada,35467.19,15691.28
Technology,UK,38349.72,8364.42
Education,Brazil,34743.31,5935.82
Technology,USA,32694.85,4804.13
Manufacturing,USA,27830.4,8825.42
Technology,Australia,24480.58,5066.54
Finance,UK,49810.13,8903.15
Finance,India,17540.48,5659.1
Healthcare,France,5325.17,1813.33
Technology,India,38486.81,6008.43
Education,UK,11477.39,3553.22
Manufacturing,France,27101.97,3728.63
Education,USA,5694.27,2364.06
Manufacturing,Brazil,31344.91,10492.87
Manufacturing,China,47256.36,16008.42
Finance,Germany,36412.53,14082.07
Finance,France,11512.2,2143.07
Manufacturing,USA,48585.76,8495.64
Finance,Canada,16047.26,3612.15
Technology,India,22394.13,7431.05
Healthcare,Japan,25407.73,10922.33
Technology,China,49545.22,24574.64
Manufacturing,USA,4375.68,1875.62
Technology,Japan,35139.69,10438.16
Manufacturing,France,18734.61,6189.65
Manufacturing,Australia,4837.94,1031.85
Technology,UK,46816.55,8857.41
Technology,Japan,29903.06,4691.14
Technology,France,37922.38,11650.18
Healthcare,India,12778.89,2180.17
Healthcare,Australia,38315.51,4654.95
Education,China,41595.3,7155.09
Technology,Canada,22110.64,5621.98
Manufacturing,India,29025.87,5529.61
Manufacturing,USA,48621.75,9148.93
Finance,China,42489.75,8445.95
Finance,India,22797.65,10348.91
Finance,Germany,33564.12,4467.29
Finance,Brazil,39427.34,9023.61
Education,Brazil,2192.11,565.42
Healthcare,France,29829.93,6331.58
Technology,Australia,49241.9,12423.92
Technology,Brazil,47411.85,16671.33
Technology,Japan,41789.58,6514.44
Manufacturing,China,6204.49,1513.96
Education,USA,49708.03,7718.32
Education,Canada,30867.37,12104.31
Manufacturing,China,11922.5,5305.08
Manufacturing,India,34039.17,10959.96
Finance,China,42969.65,5316.38
Technology,China,6504.06,1807.19
Finance,India,45905.47,12295.22
Healthcare,Brazil,46090.01,19331.7
Manufacturing,France,1659.76,203.42
Technology,UK,45115.64,22073.04
Healthcare,France,47394.08,8783.34
Education,Brazil,2846.9,1218.9
Healthcare,Australia,15414.15,6423.08
Finance,Japan,19282.27,7846.0
Healthcare,UK,18095.63,2739.41
Education,Germany,38191.16,5081.94
Education,Brazil,18547.12,5171.06
Finance,India,47872.36,18936.68
Healthcare,Japan,49754.64,18530.51
Manufacturing,Brazil,16524.12,6780.33
Healthcare,France,25931.24,3824.56
Finance,Australia,28327.59,7665.59
Manufacturing,Canada,29390.74,8393.5
Technology,China,19336.24,3811.96
Healthcare,Brazil,9133.68,3019.9
Healthcare,India,3673.47,427.4
Education,India,6211.08,2547.88
Education,USA,45163.27,8416.53
Technology,Australia,14738.38,5843.99
Healthcare,France,4764.33,616.46
Education,China,31552.96,9429.09
Education,Germany,4690.05,884.64
Technology,China,4432.59,1135.59
Healthcare,Germany,31456.95,14281.91
Education,USA,29978.37,8357.19
Finance,Canada,3032.39,633.77
Finance,Australia,23563.41,5216.91
Education,UK,22352.65,7911.38
Education,India,27787.77,10984.23
Finance,Japan,37154.39,4324.38
Healthcare,Australia,14857.2,4445.08
Education,France,22206.23,5959.28
Manufacturing,Germany,39844.39,10158.82
Education,UK,46205.26,12171.62
Healthcare,USA,44674.83,17113.55
Manufacturing,France,24403.92,12190.57
Finance,Japan,26522.42,13003.01
Finance,Japan,26926.17,10301.15
Manufacturing,Brazil,43567.06,8579.12
Manufacturing,Germany,42157.04,4331.92
Finance,Canada,16265.09,6679.86
Finance,USA,8979.63,2625.08
Finance,Canada,19569.75,4147.54
Healthcare,Japan,15131.91,4060.07
Finance,China,47588.26,18961.02
Technology,Australia,14029.87,1665.18
Education,France,9879.13,3001.3
Manufacturing,Australia,45074.47,11350.6
Technology,Brazil,5237.45,957.16
Finance,China,13753.04,6295.78
Healthcare,Australia,22516.45,8753.31
Healthcare,USA,30160.26,12116.32
Manufacturing,Germany,17055.97,6378.03
Finance,Australia,25315.47,5651.79
Manufacturing,Brazil,10742.73,1199.16
Education,Germany,29139.43,9880.41
Technology,Canada,20983.02,4874.9
Technology,Japan,42613.72,8964.44
Technology,Canada,21370.97,7933.25
Finance,Brazil,22746.96,5502.2
Technology,Japan,30016.57,14709.23
Education,India,7035.33,3252.68
Education,India,8682.96,1024.2
Healthcare,Canada,39721.65,5628.85
Manufacturing,Germany,14397.52,4622.57
Technology,Canada,34550.15,3831.64
Technology,Brazil,5773.92,1606.67
Technology,France,41270.49,10806.79
Education,Canada,49423.18,17881.18
Finance,France,19310.86,5333.24
Healthcare,Brazil,25770.97,4124.21
Manufacturing,France,22692.89,3894.54
Education,Germany,44815.2,11332.99
Finance,Australia,1486.77,295.74
Finance,China,33019.51,14412.02
Finance,China,32966.05,16482.88
Education,USA,19736.87,8200.8
Education,Germany,11747.35,2727.84
Finance,Japan,12744.45,3643.71
Technology,Brazil,40222.74,11304.66
Healthcare,Australia,4239.05,1983.43
Education,Canada,28627.38,9741.13
Education,Japan,16035.19,6190.85
Manufacturing,Japan,13997.14,3160.93
Finance,France,25781.15,3042.96
Technology,UK,44995.21,8471.12
Technology,Germany,31286.5,4972.74
Finance,Japan,39641.92,11144.03
Education,Canada,30433.51,9833.81
Technology,Canada,35188.07,6088.89
Healthcare,USA,22187.97,5795.17
Finance,Canada,46373.1,14280.95
Healthcare,Australia,25595.01,5465.48
Finance,China,28036.96,7460.37
Healthcare,UK,26723.31,2827.05
Technology,Canada,16493.26,4289.68
Finance,Canada,12330.68,4358.85
Manufacturing,Canada,4617.91,1341.91
Education,Brazil,36190.57,11817.27
Finance,Japan,15174.49,6226.4
Technology,India,20070.7,10018.86
Technology,USA,46076.48,12319.48
Manufacturing,Japan,28755.92,4847.65
Education,Australia,5756.83,2827.45
Manufacturing,Australia,40180.98,8604.82
Healthcare,Japan,13550.4,2774.66
Healthcare,Japan,28082.59,12570.71
Finance,Japan,25989.09,11881.28
Manufacturing,USA,12665.86,2974.79
Education,Canada,6672.78,2395.8
Healthcare,USA,11351.82,4267.05
Manufacturing,India,5769.55,1784.19
Finance,Germany,14505.77,4916.62
Finance,Brazil,49867.58,12145.19
Technology,China,20702.52,7923.11
Healthcare,Canada,43330.53,19772.35
Healthcare,UK,27909.71,12449.22
Technology,France,33662.57,14337.11
Finance,Japan,8661.05,1405.54
Finance,USA,14465.49,5865.89
Technology,Brazil,26011.73,4316.61
Education,India,44176.03,18520.87
Manufacturing,Australia,3101.51,710.77
Healthcare,Germany,25839.08,4006.61
Education,USA,3499.6,1368.6
Manufacturing,Japan,23384.31,6687.07
Technology,China,31814.54,10189.49
Education,Brazil,37491.44,16648.09
Finance,Canada,7788.07,1920.32
Manufacturing,India,9162.19,1939.54
Technology,India,24033.18,6227.06
Healthcare,China,49903.79,17612.66
Manufacturing,USA,18446.29,3501.99
Manufacturing,Brazil,21948.84,9173.66
Manufacturing,China,22189.89,10055.33
Education,USA,4954.34,2300.29
Manufacturing,Germany,38934.44,13487.7
Finance,India,13401.97,6370.35
Education,India,35479.69,5476.1
Education,Brazil,24279.4,7866.9
Manufacturing,France,30977.21,8642.19
Education,Brazil,3644.61,1793.25
Finance,France,44608.32,6072.35
Technology,China,12948.98,3367.97
Finance,Germany,33834.67,5599.27
Finance,Japan,40102.94,9696.26
Healthcare,Germany,27461.9,12312.56
Education,India,17529.37,3333.17
Finance,Germany,48917.27,14560.56
Manufacturing,Canada,14643.55,2662.69
Manufacturing,Brazil,47484.45,23347.95
Manufacturing,USA,8654.98,1130.53
Manufacturing,USA,20071.88,8824.11
Education,USA,7786.28,3681.89
Healthcare,UK,1109.78,456.24
Healthcare,Canada,13752.67,3408.19
Finance,Japan,5273.31,1365.26
Manufacturing,France,49330.93,5526.88
Healthcare,China,38321.01,6822.66
Technology,Brazil,1181.54,557.81
Finance,USA,11958.68,4677.09
Education,Canada,33836.09,10835.27
Technology,Germany,20529.05,10184.15
Manufacturing,Germany,41760.29,16885.1
Finance,Canada,25738.18,8894.46
Education,France,33028.92,10146.22
Healthcare,Japan,30254.83,8659.03
Technology,China,32270.28,14275.23
Technology,Brazil,12274.84,3596.88
Manufacturing,Germany,19291.18,5292.44
Healthcare,Canada,3480.83,669.6
Finance,France,29794.19,10578.16
Education,USA,23503.66,2639.76
Finance,Japan,38275.09,7718.08
Finance,Japan,11112.74,3447.2
Manufacturing,Germany,22403.79,5014.68
Manufacturing,India,9856.53,3012.03
Technology,China,31084.98,6050.22
Education,USA,42553.48,18875.2
Healthcare,USA,38506.72,5569.13
Technology,Canada,47265.7,8896.61
Manufacturing,Germany,48614.56,13867.29
Healthcare,India,38829.66,10696.64
Healthcare,USA,15053.5,5549.81
Healthcare,Germany,11743.81,4494.42
Education,Australia,22929.9,8315.33
Manufacturing,India,49700.3,17655.2
Education,Australia,21220.73,5937.81
Healthcare,Japan,10754.35,2996.03
Manufacturing,Brazil,47272.8,6405.58
Technology,Japan,19909.98,2011.78
Manufacturing,India,34854.05,15397.85
Healthcare,China,39619.5,4127.03
Manufacturing,France,42314.64,19579.15
Technology,China,41242.74,7573.71
Healthcare,USA,41976.1,13615.07
Manufacturing,China,33715.02,15925.64
Education,China,20787.72,5251.38
Finance,Japan,33697.06,14217.4
Healthcare,France,41999.98,13919.41
Healthcare,Brazil,18181.48,4948.1
Finance,Australia,15528.89,2551.57
Education,UK,17841.65,2999.72
Healthcare,China,28012.89,6289.51
Finance,China,3569.75,1635.51
Healthcare,Canada,39169.57,6810.05
Manufacturing,Japan,7803.75,3227.56
Finance,China,7509.09,1079.48
Finance,India,10685.3,4544.1
Technology,Brazil,29269.44,3738.74
Finance,Brazil,14992.85,2834.46
Healthcare,Brazil,19036.43,3660.61
Manufacturing,UK,46650.81,20038.53
Technology,UK,42512.91,14237.91
Education,France,42757.34,15184.85
Finance,USA,29304.45,12534.03
Manufacturing,France,43456.84,17598.34
Finance,Brazil,39149.73,4179.47
Manufacturing,USA,47708.6,10807.25
Education,Germany,4154.05,888.85
Finance,USA,2407.63,1010.68
Healthcare,Australia,9576.47,994.89
Finance,Japan,46525.16,4978.75
Healthcare,Germany,30672.69,5517.37
Technology,Germany,21879.51,4220.63
Manufacturing,China,26122.84,4345.81
Finance,USA,41650.62,5594.06
Manufacturing,USA,46526.39,16948.43
Finance,India,36755.24,5997.13
Manufacturing,India,38232.54,13551.94
Healthcare,Canada,16698.52,4732.8
Healthcare,Australia,23884.72,10601.91
Manufacturing,Germany,44375.3,9214.68
Finance,USA,39510.77,19529.96
Healthcare,Brazil,34529.28,11119.83
Manufacturing,Japan,4197.09,2041.21
Manufacturing,Brazil,2935.85,1056.59
Manufacturing,India,7390.14,1443.73
Finance,Germany,29488.16,6493.13
Technology,Australia,27282.96,4456.57
Technology,China,47191.85,12774.03
Finance,Germany,35043.22,8115.05
Education,Brazil,15404.66,3082.73
Manufacturing,Germany,8913.32,1606.49
Finance,Australia,42627.13,18521.27
Finance,Canada,23521.58,10246.45
Education,Canada,33020.01,10461.64
Technology,USA,28692.04,9829.4
Healthcare,Canada,6265.36,1679.09
Education,Australia,3795.86,1330.18
Technology,Australia,19473.89,8084.12
Manufacturing,Germany,18715.96,5538.82
Manufacturing,Canada,34016.11,14169.38
Technology,India,31977.82,14614.21
Healthcare,Brazil,48478.11,24051.96
Technology,France,43046.88,20909.53
Finance,India,25332.54,5052.69
Healthcare,Canada,25501.24,8782.75
Technology,Japan,34032.33,8261.36
Finance,France,6590.44,2503.99
Healthcare,Germany,49994.64,8995.25
Education,Canada,26421.6,5568.74
Education,France,45585.34,22235.34
Healthcare,Brazil,48400.46,16592.36
Manufacturing,Brazil,29500.49,5312.02
Technology,USA,6064.08,1560.67
Finance,Australia,29093.94,7073.89
Technology,Canada,30284.48,5840.3
Healthcare,Germany,39670.46,4907.76
Finance,USA,3363.23,1653.8
Education,Canada,23849.45,5925.84
Healthcare,USA,46215.74,14711.28
Manufacturing,USA,49573.65,12972.08
Healthcare,China,10377.75,3982.34
Healthcare,Australia,43659.35,17404.21
Technology,USA,8166.28,3756.28
Manufacturing,Australia,42217.55,9625.92
Manufacturing,UK,14586.61,7178.17
Finance,USA,48021.64,20108.6
Education,Japan,35079.34,6180.68
Manufacturing,Brazil,20556.42,6187.12
Finance,Australia,14767.69,3489.92
Finance,China,12526.64,3820.46
Finance,China,34358.82,7701.82
Finance,Japan,44893.76,8850.78
Finance,USA,37992.16,15074.99
Healthcare,China,41904.79,12843.24
Finance,Australia,39287.8,12568.73
Finance,India,48978.24,13215.71
Manufacturing,Germany,38132.44,17720.21
Finance,USA,11301.2,1343.35
Technology,UK,39788.32,16454.03
Education,China,16781.4,7092.22
Finance,Germany,49794.19,12782.45
Healthcare,Germany,19456.96,2479.17
Technology,Canada,15346.89,6341.18
Technology,China,12721.58,3565.69
Healthcare,USA,33267.22,11567.97
Manufacturing,France,6351.83,2678.6
Manufacturing,Brazil,47724.43,7952.93
Healthcare,Brazil,15421.32,3798.27
Healthcare,USA,15474.63,5833.58
Education,India,3257.24,772.05
Healthcare,India,13054.86,3234.9
Finance,UK,21529.99,8549.15
Technology,Australia,19110.71,7609.81
Finance,India,14377.98,4892.24
Education,China,2996.45,793.04
Manufacturing,Australia,15728.49,4015.45
Finance,India,39138.22,8499.02
Education,Germany,22500.82,2929.78
Healthcare,UK,15247.99,1803.49
Technology,Brazil,15934.81,7470.33
Technology,France,28167.44,4255.7
Healthcare,USA,15812.34,5456.0
Finance,Japan,31909.07,6671.32
Finance,Japan,49483.27,17538.88
Finance,Brazil,3017.64,1142.52
Technology,Japan,9268.1,3836.18
Healthcare,Brazil,9776.27,1334.05
Education,China,22906.45,3236.97
Manufacturing,India,3029.52,1280.88
Finance,Germany,24398.56,11549.87
Finance,Canada,46517.31,9454.99
Education,Canada,1566.64,349.54
Technology,China,18882.0,8822.69
Technology,India,38283.79,15955.35
Education,China,8570.23,1672.47
Education,Japan,4800.39,1598.64
Education,Brazil,31908.15,7202.34
Finance,India,1487.59,412.03
Manufacturing,USA,40286.75,15379.39
Healthcare,India,4275.78,853.62
Education,USA,26693.36,3463.55
Education,Germany,37266.26,18530.78
Healthcare,India,12858.54,3482.27
Technology,Germany,6073.47,2381.28
Finance,Australia,9605.52,4793.86
Education,Japan,42879.5,4943.17
Healthcare,India,35583.23,9875.08
Manufacturing,Japan,10706.8,1153.49
Technology,Brazil,36089.92,12989.79
Finance,France,35722.29,5946.73
Manufacturing,Germany,49888.53,23752.66
Healthcare,USA,20186.25,9083.17
Manufacturing,France,43377.82,15677.99
Education,Canada,22875.69,3762.05
Manufacturing,Canada,44990.25,10704.84
Education,Germany,5488.42,2700.48
Finance,China,9590.32,2170.18
Finance,Australia,42647.76,21211.22
Manufacturing,USA,41145.72,17663.26
Education,Brazil,15966.26,4992.49
Manufacturing,Canada,30243.12,13318.54
Technology,France,19752.29,9669.0
Healthcare,Germany,1505.55,324.76
Education,Japan,2279.1,334.37
Finance,USA,3658.56,486.81
Finance,Japan,30109.54,10356.56
Finance,Brazil,14682.16,3379.05
Education,UK,8053.47,2043.85
Education,Australia,47115.42,7642.51
Manufacturing,India,6944.61,932.41
Education,China,34025.1,7752.58
Technology,USA,44813.85,7612.92
Manufacturing,France,9027.65,1144.58
Education,Australia,11521.75,1332.27
Manufacturing,Germany,29116.86,3600.34
Healthcare,Canada,25913.99,10057.46
Technology,UK,26530.34,9134.59
Healthcare,Germany,28179.23,10624.71
Education,Canada,47545.24,20275.69
Finance,Germany,3638.06,1268.64
Manufacturing,USA,38261.98,11161.19
Technology,UK,12392.81,5289.78
Manufacturing,Japan,19310.21,6766.98
Education,Canada,5375.27,2043.15
Education,Germany,22835.71,6238.27
Manufacturing,India,40406.74,11316.19
Education,Canada,5838.28,1628.7
Education,Canada,14504.58,3109.69
Healthcare,India,19280.02,6693.96
Finance,India,6091.06,1681.25
Finance,Japan,38353.52,4561.79
Finance,India,39560.4,15028.25
Manufacturing,China,41958.85,12640.8
Healthcare,Canada,29610.91,5205.17
Education,Germany,25854.7,3175.52
Technology,Japan,13865.07,2449.11
Healthcare,France,33102.74,10071.27
Manufacturing,Japan,22783.61,2871.6
Technology,China,48568.04,16821.51
Finance,China,48440.8,10110.45
Technology,Brazil,45355.05,22041.04
Education,China,18644.37,7750.82
Finance,Brazil,19030.65,2749.67
Manufacturing,Brazil,42780.99,16490.85
Healthcare,Australia,36727.61,15887.89
Healthcare,USA,35513.69,15874.18
Finance,Germany,14700.94,4684.22
Healthcare,India,41834.08,18615.87
Finance,Australia,29391.61,11914.85
Manufacturing,Germany,22896.41,7475.33
Healthcare,India,43405.68,11670.02
Manufacturing,Brazil,20316.28,2048.62
Education,Brazil,33042.36,11429.25
Technology,UK,23829.35,4717.58
Finance,UK,30044.15,5739.18
Healthcare,Australia,2986.78,469.01
Education,Germany,23594.64,8809.69
Technology,USA,28268.07,10503.07
Manufacturing,India,25143.25,6710.94
Education,Canada,42523.11,12220.13
Manufacturing,Australia,16245.07,6566.13
Technology,Germany,44319.75,7155.35
Education,France,20769.64,3986.67
Manufacturing,China,35031.81,16708.76
Healthcare,Australia,5249.41,2621.74
Education,Canada,10807.55,3295.57
Technology,Australia,38297.13,10912.32
Technology,China,1604.11,213.26
Technology,China,48457.86,17863.94
Healthcare,France,10340.82,2971.28
Technology,UK,45163.9,14242.94
Manufacturing,Canada,26281.31,12425.7
Healthcare,China,28664.19,13420.85
Finance,Australia,5122.46,2392.3
Education,Japan,18895.72,2633.45
Healthcare,UK,8654.72,2194.0
Healthcare,China,26770.64,9786.96
Technology,Germany,27985.88,4344.01
Education,Canada,35773.68,17033.0
Manufacturing,Australia,44035.63,14549.92
Manufacturing,Germany,23940.81,8107.47
Technology,USA,12434.66,1874.36
Healthcare,France,17345.01,1856.56
Technology,Canada,42507.4,15188.21
Education,Australia,8147.31,1513.5
Education,Germany,31735.55,13572.93
Finance,Brazil,1641.21,196.83
Technology,Brazil,13037.8,2199.92
Education,France,29979.02,12351.09
Education,France,23364.19,2471.35
Manufacturing,Canada,25183.93,4950.57
Manufacturing,Germany,33367.54,13015.11
Finance,China,12494.72,4726.47
Manufacturing,Australia,14759.44,2680.41
Education,Canada,34538.45,14393.26
Manufacturing,Canada,27376.28,7331.95
Technology,UK,1714.75,651.6
Manufacturing,Brazil,33846.06,9672.07
Education,USA,31384.51,3258.43
Finance,UK,4851.77,494.83
Healthcare,Australia,37628.46,18650.26
Technology,India,26582.97,4816.61
Manufacturing,China,11032.62,4887.24
Technology,Brazil,28408.46,5434.47
Technology,France,30177.47,8474.03
Healthcare,UK,46085.82,22752.06
Manufacturing,USA,37365.08,5741.09
Healthcare,Germany,15794.29,5077.4
Education,India,6788.52,1660.36
Healthcare,Canada,42806.02,14044.29
Healthcare,Brazil,42457.32,13153.57
Healthcare,Japan,9590.19,1458.74
Healthcare,China,4044.43,1322.73
Healthcare,Brazil,35881.37,8786.99
Technology,Canada,36406.51,7391.27
Healthcare,China,9680.04,1509.15
Finance,Japan,33742.38,12375.13
Manufacturing,India,14667.26,5682.08
Healthcare,Canada,13770.23,5879.57
Technology,USA,16901.38,7220.37
Manufacturing,Japan,26499.42,13198.49
Healthcare,USA,40418.24,7937.7
Technology,UK,25433.54,8299.59
Manufacturing,Canada,15604.09,5124.02
Manufacturing,India,44314.74,13934.75
Healthcare,USA,3699.41,893.06
Technology,Canada,40057.48,6860.91
Technology,Canada,39434.71,13023.22
Finance,China,13423.79,2142.84
Manufacturing,UK,10716.46,1123.02
Finance,UK,43860.33,15985.41
Finance,India,28384.69,7824.3
Healthcare,Brazil,3254.56,1576.5
Manufacturing,Australia,44650.79,10575.45
Manufacturing,Japan,18101.29,8989.36
Finance,Australia,17765.67,1840.62
Finance,Brazil,32521.11,4015.19
Finance,UK,33404.24,12203.01
Finance,Germany,18312.49,6482.42
Finance,India,8020.67,2542.07
Education,India,28061.22,4971.2
Technology,China,31633.78,4364.71
Technology,France,43150.9,5348.43
Healthcare,UK,24737.56,10136.43
Education,China,32639.11,14751.81
Education,China,3666.03,1570.2
Manufacturing,UK,44831.62,7172.0
Healthcare,Australia,17033.57,7016.61
Manufacturing,Germany,31978.84,15741.3
Finance,Canada,45886.53,15866.08
Manufacturing,UK,40715.76,10319.38
Finance,Australia,32247.49,4435.77
Healthcare,Germany,35476.78,7840.19
Finance,Japan,46124.35,15423.89
Manufacturing,Germany,40792.57,10904.15
Manufacturing,Canada,30883.09,9426.75
Finance,France,33276.43,12428.03
Finance,Canada,8216.15,2241.03
Manufacturing,USA,24038.22,4268.41
Healthcare,France,15748.88,2062.53
Education,Canada,22166.56,5929.13
Technology,China,33450.1,15124.12
Technology,Canada,8308.4,3088.45
Education,Brazil,1851.42,359.12
Manufacturing,India,20449.3,6136.06
Education,China,16787.03,3138.68
Finance,India,21601.17,3351.42
Finance,France,46629.83,19201.66
Manufacturing,India,35647.12,9652.0
Finance,France,17045.48,2085.62
Technology,France,9784.66,4179.81
Finance,Germany,31305.44,14853.77
Technology,France,33221.24,7879.92
Healthcare,France,24697.51,7366.05
Education,China,11425.28,4610.02
Manufacturing,India,2399.21,275.23
Healthcare,Australia,14017.37,6542.23
Education,Australia,23401.35,11683.08
Manufacturing,Canada,39608.78,11965.61
Education,India,42833.94,13429.45
Healthcare,Germany,21233.79,6531.06
Finance,UK,40010.08,17191.57
Technology,India,49674.29,15394.84
