Market Segment,Country/Region,Sales,Profit
Healthcare,France,36381.24,5479.41
Education,Brazil,2973.99,355.5
Technology,India,20865.72,9414.12
Healthcare,India,26297.88,3469.54
Healthcare,Canada,29451.62,4692.69
Finance,Germany,46860.93,5100.97
Finance,Australia,33940.28,11924.39
Finance,Brazil,24582.62,8184.74
Manufacturing,Germany,40674.08,20123.97
Education,India,47576.11,21636.33
Technology,UK,2081.24,550.15
Finance,China,49143.54,12218.77
Technology,France,5220.47,1141.93
Finance,India,40904.95,6584.17
Healthcare,France,14736.4,2287.58
Technology,UK,7476.8,1143.3
Manufacturing,USA,22552.93,3284.74
Finance,Australia,32553.87,6387.23
Education,India,19666.64,4379.12
Healthcare,China,3673.71,1780.39
Finance,UK,30373.6,10065.48
Technology,Japan,45217.76,22384.52
Finance,USA,19777.55,4924.35
Healthcare,India,11600.31,3283.47
Education,Brazil,22686.29,5214.02
Education,UK,3369.77,583.49
Education,Australia,41203.89,6479.97
Healthcare,China,41490.7,19833.87
Finance,Australia,29812.02,14748.73
Healthcare,France,18302.04,2158.98
Healthcare,Japan,40189.38,6435.86
Finance,Canada,28179.66,7591.87
Manufacturing,France,41470.68,7238.02
Education,UK,31941.48,7843.3
Technology,Brazil,39435.87,5980.0
Technology,Brazil,30329.59,8571.28
Finance,India,21292.91,4443.36
Technology,France,47939.35,11541.97
Manufacturing,Japan,27514.58,3789.45
Healthcare,China,30649.39,8313.68
Education,USA,11803.89,5822.9
Technology,USA,31656.89,7329.62
Technology,France,29008.77,13070.53
Finance,Germany,10057.08,4397.76
Finance,Australia,3919.77,1884.72
Healthcare,France,30613.61,12736.6
Education,Brazil,38420.92,13979.02
Technology,Canada,26646.67,11794.71
Healthcare,France,12111.86,1577.66
Education,China,33659.58,9597.43
Healthcare,Canada,4925.18,2441.42
Technology,India,22649.85,9237.52
Finance,Australia,9004.97,4365.88
Finance,France,10038.49,4134.39
Finance,Brazil,10912.4,4910.07
Manufacturing,USA,19948.65,7632.59
Healthcare,China,3506.36,1417.27
Technology,USA,20491.88,6337.55
Healthcare,Australia,26073.66,12246.67
Finance,Brazil,24681.42,10613.39
Healthcare,Australia,19756.42,8644.5
Education,Australia,42118.18,15550.19
Healthcare,USA,8121.01,1801.5
Manufacturing,Germany,25779.14,2945.32
Manufacturing,China,4040.03,1916.03
Finance,USA,4486.63,1500.54
Technology,UK,29119.43,6384.64
Education,Japan,28734.9,4587.64
Technology,Germany,44023.64,19009.82
Technology,Japan,28335.81,12314.97
Education,France,48029.76,20451.22
Manufacturing,Japan,3386.05,1212.32
Finance,Japan,5802.38,1429.74
Healthcare,France,3159.23,700.17
Manufacturing,USA,10078.57,1042.34
Finance,Germany,27522.24,11929.32
Manufacturing,Australia,32633.04,4404.58
Education,China,3233.67,1139.23
Technology,Canada,47352.57,14282.96
Education,France,42266.1,13131.05
Healthcare,Japan,15534.01,7311.63
Education,UK,4782.19,538.69
Technology,Japan,9324.47,3817.03
Manufacturing,UK,7220.28,872.36
Finance,Brazil,7040.91,811.54
Healthcare,Canada,26409.52,7181.46
Manufacturing,France,13046.52,1633.82
Finance,USA,18548.85,7709.97
Technology,China,49485.76,15430.91
Education,USA,34531.4,3854.24
Manufacturing,Japan,47500.05,5519.52
Finance,Australia,7985.27,2755.46
Finance,Australia,19724.83,8332.65
Education,Brazil,28181.86,7753.39
Manufacturing,Canada,4761.15,1532.29
Manufacturing,USA,1205.18,506.1
Technology,Australia,33851.28,11651.69
Manufacturing,Germany,32449.16,6162.23
Education,Japan,21128.65,7294.05
Manufacturing,China,24992.56,8780.18
Technology,India,21356.71,8406.91
Finance,France,2176.25,758.1
Manufacturing,India,17433.21,8502.12
Education,China,9677.03,1731.37
Manufacturing,India,5822.79,2797.48
Healthcare,UK,47879.3,15098.06
Technology,Australia,30368.63,11199.42
Finance,China,36704.16,5130.68
Healthcare,France,16452.82,4149.9
Education,USA,20264.21,8262.76
Manufacturing,Germany,12609.28,4826.38
Technology,Australia,5751.32,667.47
Manufacturing,Brazil,9772.55,3113.9
Manufacturing,France,40078.19,5423.03
Manufacturing,UK,34199.74,17043.19
Manufacturing,Germany,27799.51,12757.72
Technology,Japan,24279.4,2632.67
Healthcare,France,46199.28,20487.52
Education,UK,4564.01,2134.92
Healthcare,China,14749.44,3560.8
Technology,China,18146.95,7037.4
Education,Brazil,39338.86,10890.63
Finance,Canada,49633.22,17971.84
Healthcare,France,12792.86,3020.74
Technology,India,43841.06,10040.64
Technology,France,41700.52,11249.7
Technology,Germany,12008.21,1900.02
Education,Australia,20567.3,8894.44
Manufacturing,Japan,21073.97,5046.78
Finance,Germany,48932.81,12725.46
Education,Canada,9863.7,4513.85
Education,Brazil,40158.74,11993.39
Healthcare,Germany,17375.44,5520.21
Finance,USA,36812.65,17765.76
Technology,Brazil,21580.54,9812.47
Education,UK,29339.63,4922.8
Finance,China,41797.98,12091.57
Healthcare,Canada,40404.11,19738.16
Manufacturing,USA,43454.74,10817.91
Finance,Japan,3921.25,974.94
Technology,UK,34910.48,6214.49
Education,Australia,7859.38,1145.34
Manufacturing,Japan,21375.11,8467.15
Healthcare,Canada,27880.83,11375.72
Technology,China,20734.23,10110.12
Manufacturing,USA,26460.97,10832.26
Healthcare,India,49829.79,9833.46
Technology,China,7625.65,884.93
Education,China,34097.35,16850.05
Healthcare,Japan,20404.05,4819.03
Manufacturing,Australia,7517.48,1689.84
Technology,UK,8778.1,4058.84
Finance,Brazil,47514.38,15871.7
Technology,Germany,44100.47,8200.42
Manufacturing,Brazil,45445.06,20706.52
Manufacturing,UK,49585.11,24660.87
Finance,India,11207.45,1509.32
Manufacturing,Germany,18416.53,8193.53
Technology,China,33791.73,8657.65
Healthcare,Australia,24706.32,7649.79
Technology,France,21501.09,10017.92
Manufacturing,UK,18532.75,9069.03
Finance,France,30095.25,6165.48
Finance,Brazil,29204.08,5406.85
Education,China,8911.43,1178.15
Finance,Japan,24115.25,7830.68
Finance,Japan,28120.12,2965.03
Manufacturing,Australia,28944.06,7663.21
Healthcare,China,11295.25,1461.08
Healthcare,UK,37371.3,9794.66
Manufacturing,Australia,2234.76,259.17
Finance,Germany,18386.76,7981.45
Technology,Germany,39230.42,7214.3
Healthcare,China,28630.75,6622.97
Manufacturing,Australia,13796.96,6181.3
Technology,USA,35052.7,13968.73
Finance,France,28802.16,5403.73
Manufacturing,Australia,40015.94,5152.44
Healthcare,India,37016.23,14298.24
Technology,France,30895.29,7917.88
Technology,USA,24920.71,10128.57
Healthcare,UK,7525.92,2093.09
Technology,USA,13805.32,3291.2
Healthcare,Brazil,21535.87,6040.43
Manufacturing,India,30365.67,12128.76
Education,China,26171.68,12062.22
Finance,UK,15121.04,1813.12
Manufacturing,France,1316.75,407.73
Finance,China,25315.72,2864.07
Finance,Germany,14995.67,4309.21
Healthcare,India,36995.81,16800.28
Education,UK,2173.37,531.68
Finance,UK,29656.56,14026.97
Finance,USA,47132.24,16602.02
Manufacturing,Australia,9546.05,4521.6
Education,India,24110.83,9713.45
Education,China,5479.68,774.68
Finance,USA,31658.41,6093.0
Education,France,27976.05,7208.54
Manufacturing,France,20960.91,3522.33
Healthcare,Brazil,26547.47,7910.21
Finance,Australia,44932.16,12965.05
Technology,Canada,10618.42,5123.43
Finance,France,2105.66,575.88
Finance,Australia,43221.58,17904.57
Healthcare,Germany,29278.74,13959.05
Technology,Australia,44642.26,20124.53
Technology,UK,30250.32,5549.94
Technology,China,40697.89,12144.74
Healthcare,UK,22053.99,5273.02
Education,UK,37743.14,9811.08
Technology,France,45739.03,11175.09
Education,Brazil,29034.03,12500.42
Manufacturing,Japan,9858.47,2768.81
Healthcare,Australia,14171.08,4385.63
Education,Japan,10733.58,5291.43
Technology,Japan,13095.99,1623.79
Technology,Japan,16014.36,4727.17
Education,USA,28201.56,11552.05
Education,Japan,29811.59,4783.71
Manufacturing,France,21898.49,7546.5
Healthcare,Canada,31155.62,6099.83
Finance,Japan,4997.17,2233.54
Manufacturing,USA,5301.62,1223.83
Manufacturing,USA,9419.64,2181.83
Manufacturing,UK,26385.8,8952.11
Technology,Japan,11485.74,1991.92
Education,Canada,14880.94,3183.86
Healthcare,Australia,20615.33,5497.13
Technology,India,40781.44,9846.89
Manufacturing,France,1679.24,520.48
Healthcare,France,32819.56,11153.93
Technology,Australia,33774.95,11033.16
Finance,UK,40134.13,14515.2
Manufacturing,Australia,46704.89,10419.85
Technology,France,1986.75,299.15
Technology,UK,8535.4,3451.06
Manufacturing,Australia,44422.39,19559.72
Finance,Germany,23467.41,4759.25
Education,India,28664.94,7534.2
Finance,Japan,33488.33,10027.33
Manufacturing,India,34274.26,10739.18
Education,UK,46655.28,16973.01
Technology,China,49850.52,5814.63
Finance,Australia,36287.72,14101.07
Finance,China,15073.84,1881.04
Education,Japan,44107.87,12672.87
Technology,Australia,3411.82,1470.73
Finance,France,12322.96,3456.42
Education,Japan,44971.9,7179.13
Finance,Brazil,13553.38,6695.56
Technology,France,11811.9,5382.85
Technology,Japan,7768.14,3173.48
Healthcare,Japan,43096.48,11403.53
Education,Germany,25502.85,4425.72
Manufacturing,France,34069.77,16236.44
Finance,Germany,12714.25,3978.8
Technology,Germany,38143.98,16819.29
Finance,Australia,38240.27,9056.75
Finance,France,16317.3,3820.13
Manufacturing,France,21123.45,10439.55
Technology,Japan,11274.82,3480.91
Healthcare,France,48851.49,7634.42
Education,Japan,32634.53,6131.04
Finance,Canada,46792.65,13699.85
Manufacturing,France,15865.89,1856.12
Manufacturing,Canada,39312.65,11204.64
Education,India,38527.07,10308.93
Education,Brazil,34891.13,14365.88
Technology,China,48316.31,11691.43
Finance,Japan,20284.21,10000.51
Finance,India,7405.15,1275.97
Education,France,33913.73,11408.4
Healthcare,Australia,36736.18,4991.7
Finance,Canada,29177.97,11482.86
Manufacturing,France,11134.08,5543.67
Education,UK,25718.34,10998.59
Finance,Brazil,16297.3,5252.32
Technology,UK,21945.86,6449.81
Education,Brazil,32615.71,14155.61
Manufacturing,Brazil,37515.52,17796.97
Technology,India,12379.01,6136.06
Education,UK,20860.94,5394.97
Education,Canada,14188.92,7042.91
Finance,UK,10732.95,1742.71
Technology,USA,39385.97,7933.12
Education,India,45553.38,6177.33
Manufacturing,Canada,19141.38,3994.72
Technology,China,37812.67,15396.37
Finance,Canada,44952.77,19831.8
Healthcare,UK,42460.09,17474.75
Education,Australia,9957.86,3509.41
Healthcare,China,47858.3,14624.86
Education,Japan,19457.15,7461.46
Finance,UK,17622.79,4517.31
Finance,Japan,4059.14,1771.91
Finance,Canada,24822.51,9206.07
Finance,Australia,6341.67,2404.26
Technology,USA,13178.45,4142.97
Technology,USA,16530.19,7506.22
Education,India,40632.49,8159.24
Technology,Germany,43898.94,11082.69
Education,Germany,15820.85,6503.27
Technology,Brazil,43076.21,12797.92
Technology,Japan,43004.32,19596.45
Technology,France,38467.9,9176.89
Manufacturing,France,8188.06,2028.45
Finance,China,34825.82,15862.96
Manufacturing,Japan,47306.18,13517.65
Technology,Canada,34444.48,10555.51
Technology,Brazil,17249.23,4020.89
Manufacturing,Canada,25528.39,5378.01
Education,India,32640.53,11828.26
Finance,France,26017.95,3849.0
Education,Australia,6877.69,3106.72
Finance,USA,16291.14,6706.76
Healthcare,USA,40317.41,7107.93
Finance,Brazil,43209.48,16316.25
Education,France,7727.7,2635.56
Finance,USA,47666.95,8285.18
Healthcare,Germany,17112.31,3581.29
Healthcare,Germany,33453.37,8818.13
Technology,China,37839.43,14367.52
Healthcare,Japan,40785.37,14498.76
Manufacturing,India,47341.74,14812.94
Education,China,16333.06,6653.5
Manufacturing,USA,43066.82,17363.47
Manufacturing,Germany,7452.66,2587.14
Education,Brazil,35547.0,14744.76
Manufacturing,France,37356.91,8730.51
Manufacturing,Germany,34208.44,15479.31
Manufacturing,UK,13363.42,4623.26
Healthcare,India,43779.11,18778.85
Education,USA,9274.06,2953.9
Education,Canada,3628.1,679.82
Education,China,36155.78,11460.08
Manufacturing,USA,24298.31,6036.79
Healthcare,UK,42605.8,16147.58
Education,Australia,19786.46,5744.36
Finance,India,9245.65,4016.73
Education,Japan,41985.67,15586.3
Technology,Germany,27896.57,10428.23
Finance,China,10270.59,1919.19
Education,Germany,36298.82,17920.72
Manufacturing,UK,26044.57,11372.88
Education,China,30611.34,12722.13
Healthcare,Canada,23584.02,5473.52
Healthcare,Australia,41606.74,13075.03
Education,France,41648.57,6448.92
Manufacturing,Canada,35760.05,11278.38
Manufacturing,China,6164.67,976.21
Manufacturing,Germany,42103.84,13524.39
Education,Brazil,33879.64,12179.35
Education,Japan,35154.18,9002.23
Technology,USA,18786.16,5624.91
Healthcare,Australia,44084.7,19849.64
Finance,India,36543.21,5241.22
Finance,China,6516.93,2715.56
Healthcare,USA,20981.12,3531.16
Technology,Germany,44432.64,5095.68
Healthcare,Germany,3312.64,577.16
Technology,Germany,48109.41,19533.25
Technology,China,34278.97,8982.82
Manufacturing,Japan,31937.42,14340.16
Healthcare,Canada,14257.4,4418.13
Finance,UK,13190.8,1436.48
Education,Japan,47160.85,18236.42
Education,Canada,15615.35,2250.07
Healthcare,USA,38999.76,16214.22
Education,France,20262.97,3388.8
Technology,France,7823.45,1863.38
Education,France,1525.05,616.9
Technology,USA,27668.61,13327.76
Technology,Germany,48813.16,12133.66
Finance,China,19087.67,8241.3
Education,France,18502.42,3262.29
Finance,Canada,17860.49,7552.7
Education,India,26506.65,9621.85
Technology,USA,22592.58,4001.09
Education,Brazil,44115.82,9749.67
Finance,UK,25770.52,3935.37
Manufacturing,Canada,25880.13,6552.51
Finance,France,7780.21,1411.79
Manufacturing,Germany,49154.24,17577.52
Healthcare,China,13248.67,6595.22
Finance,Japan,4594.84,481.56
Education,Brazil,33494.17,10596.48
Manufacturing,France,30172.95,9940.98
Education,Germany,21342.14,9938.68
Manufacturing,China,21687.42,6558.32
Finance,Japan,39468.13,12530.37
Finance,UK,10589.92,3056.9
Education,Australia,41192.41,8549.97
Finance,China,32788.61,4013.71
Education,UK,21529.52,5672.23
Technology,Brazil,23443.4,2837.51
Manufacturing,France,13575.71,4346.9
Education,USA,37853.6,8438.23
Manufacturing,Australia,26130.86,8190.48
Technology,UK,16721.87,2570.47
Manufacturing,USA,30206.46,14289.22
Education,USA,49790.99,22794.74
Finance,USA,22327.85,3929.67
Manufacturing,USA,46113.88,10946.41
Manufacturing,India,17905.83,6184.62
Technology,Canada,3681.9,509.11
Healthcare,Brazil,11007.86,2662.0
Finance,China,21516.06,4312.79
Education,Germany,11762.11,5483.58
Technology,Brazil,1011.12,445.91
Education,France,45835.08,15214.18
Education,China,42350.09,13049.7
Manufacturing,Germany,37372.32,17650.58
Technology,UK,9222.92,4362.17
Technology,France,6897.82,3364.29
Finance,Japan,4312.63,647.55
Healthcare,Brazil,36477.43,5990.44
Education,UK,46511.59,17241.6
Finance,USA,22096.26,6995.1
Finance,UK,6837.89,734.3
Education,UK,26107.25,3257.92
Manufacturing,Brazil,18092.76,8236.41
Manufacturing,India,19366.42,8667.41
Education,UK,31445.2,7638.3
Technology,UK,36217.19,16530.26
Healthcare,Canada,6419.58,2166.41
Manufacturing,Brazil,2743.92,1158.93
Healthcare,France,49722.18,13473.34
Finance,China,12403.69,1802.99
Finance,Australia,3637.7,994.88
Education,Japan,10303.89,2915.18
Education,UK,2908.93,931.96
Education,UK,20198.73,2872.93
Manufacturing,China,40317.69,20020.18
Healthcare,Canada,17720.98,3502.64
Finance,Brazil,22764.99,4084.52
Healthcare,Canada,34103.75,10596.76
Manufacturing,Brazil,25935.81,8166.75
Healthcare,France,43210.84,11923.09
Healthcare,Australia,43435.75,17754.66
Education,Australia,1485.62,455.58
Healthcare,Japan,39124.27,13453.98
Healthcare,USA,23575.95,9182.8
Healthcare,UK,49453.19,5440.35
Technology,Japan,24678.37,8100.86
Finance,Brazil,49357.9,22392.58
Finance,Brazil,37973.9,4061.52
Healthcare,Brazil,13181.64,3454.55
Education,Germany,27381.35,12882.68
Education,France,49614.65,11970.12
Education,India,43019.0,12195.52
Finance,India,5770.98,2842.88
Manufacturing,Canada,35612.23,6400.57
Healthcare,India,17933.4,2261.44
Finance,China,1342.13,595.6
Education,Brazil,20770.57,9292.46
Finance,UK,12502.97,3611.25
Finance,Canada,41124.59,12571.08
Finance,UK,17529.2,7613.33
Education,Canada,41548.66,16429.33
Manufacturing,UK,1029.3,212.1
Technology,Brazil,16083.14,1716.99
Healthcare,China,12817.1,3741.05
Healthcare,China,12444.8,5520.08
Finance,USA,4341.14,1989.69
Manufacturing,Brazil,10169.09,4906.49
Education,Japan,28221.93,12751.38
Technology,China,15276.69,5072.13
Technology,Canada,21452.34,5960.37
Finance,USA,19466.48,7980.09
Finance,France,43919.34,17388.93
Education,Brazil,45359.65,14299.96
Education,Brazil,25154.89,3394.17
Education,Germany,17177.64,8080.92
Finance,USA,6233.23,1759.27
Manufacturing,Canada,47716.74,11706.52
Finance,Brazil,3951.12,1390.11
Finance,Brazil,15584.86,5759.16
Technology,USA,15605.24,2875.66
Education,Brazil,16699.66,7260.6
Healthcare,USA,9050.06,1954.58
Education,Australia,39374.91,6877.76
Manufacturing,France,7002.4,1838.55
Manufacturing,UK,32110.43,12594.48
Education,India,7068.46,3436.56
Education,UK,4456.25,1888.17
Finance,UK,45562.05,21693.88
Healthcare,France,10316.31,1611.84
Finance,Brazil,41241.26,5298.29
Technology,India,27686.91,8945.14
Technology,Brazil,4814.97,1040.61
Manufacturing,China,47816.96,20619.73
Manufacturing,China,13101.1,4831.62
Healthcare,UK,43122.62,21056.4
Manufacturing,Australia,9271.69,1872.11
Technology,USA,42843.2,12609.34
Healthcare,Japan,1648.21,495.28
Technology,Australia,26077.24,5102.55
Education,Japan,38702.69,13005.55
Education,Australia,46804.98,12979.69
Healthcare,France,45550.9,12694.52
Finance,Canada,41161.62,10088.49
Manufacturing,USA,44521.38,4753.62
Healthcare,Germany,10761.76,3323.64
Manufacturing,Brazil,14925.03,3493.94
Technology,USA,15159.46,1523.95
Finance,UK,19475.64,4346.52
Manufacturing,Australia,20272.71,4286.69
Education,Japan,27683.21,7125.08
Education,Brazil,8834.11,1349.33
Technology,USA,34871.09,10568.5
Healthcare,UK,9210.76,3472.24
Manufacturing,USA,16205.12,5705.4
Technology,Canada,25663.91,10817.39
Education,Canada,40025.59,11239.32
Education,UK,37233.99,11454.54
Education,Australia,32631.18,13840.87
Finance,France,8632.89,2340.21
Finance,Japan,27805.22,10583.77
Education,UK,5284.88,1447.22
Healthcare,Canada,19490.8,5205.88
Finance,Brazil,21262.31,8591.72
Manufacturing,Australia,2950.76,501.44
Finance,India,14425.42,3396.24
Manufacturing,Brazil,47826.82,9071.26
Finance,Japan,47728.0,11628.64
Education,UK,18264.03,3509.43
Manufacturing,UK,3111.91,1032.41
Healthcare,Canada,9775.65,4098.62
Finance,France,20218.67,8383.58
Finance,Canada,47441.21,11661.07
Education,Canada,7918.75,3923.78
Manufacturing,India,38412.28,12965.75
Education,France,6325.44,1643.1
Manufacturing,France,49081.62,21312.01
Finance,China,19699.21,7721.1
Finance,France,38986.49,15583.3
Finance,Brazil,17786.96,3174.19
Finance,Brazil,31755.77,9124.38
Technology,Germany,10408.79,4629.11
Finance,Japan,8155.03,2459.68
Finance,China,46965.14,17535.9
Manufacturing,Germany,45964.72,15406.15
Finance,France,44485.98,19437.82
Finance,USA,31646.24,6766.74
Manufacturing,Brazil,40605.14,13407.42
Finance,China,4382.81,654.33
Finance,Australia,17404.66,6545.62
Education,China,16371.45,6430.5
Technology,Brazil,32146.62,3765.49
Manufacturing,Japan,18441.93,6829.35
Education,India,8276.83,2200.61
Healthcare,UK,30226.89,4523.11
Healthcare,India,40904.81,10960.98
Technology,Australia,19724.05,3504.83
Healthcare,USA,7481.17,1991.66
Technology,Germany,10637.72,2699.17
Healthcare,France,12636.68,4996.0
Healthcare,Brazil,15694.98,6430.02
Education,India,32496.96,11140.33
Healthcare,India,30446.33,3320.93
Technology,Canada,35107.91,16585.29
Finance,China,18762.6,7026.47
Finance,Germany,41375.88,4703.54
Finance,Japan,11000.3,4702.99
Technology,France,23983.0,4319.49
Technology,Japan,40246.0,13349.13
Finance,France,9827.77,2817.17
Healthcare,Germany,6383.29,1710.31
Finance,Canada,44300.51,20195.96
Manufacturing,France,17803.55,4894.99
Technology,Australia,34509.64,4491.0
Manufacturing,Canada,2242.08,1073.18
Manufacturing,China,34812.3,16299.61
Technology,USA,16488.96,6163.13
Finance,USA,3731.3,1071.47
Education,UK,30880.83,4235.11
Manufacturing,China,12799.39,5328.38
Finance,USA,19953.55,2597.78
Education,France,4948.46,630.63
Manufacturing,UK,8211.0,2586.08
Finance,Canada,15600.88,2559.35
Manufacturing,China,5398.22,556.51
Finance,France,45630.49,12285.8
Healthcare,India,1296.31,200.78
Healthcare,USA,24709.15,4057.39
Technology,Australia,7039.13,920.47
Education,USA,16076.28,2926.49
Manufacturing,USA,46376.92,17910.47
Manufacturing,France,8923.03,3779.54
Finance,USA,48325.78,13580.2
Education,UK,11083.92,3354.23
Manufacturing,Japan,37336.74,4221.37
Education,China,27787.19,3549.16
Education,India,44339.46,9002.11
Healthcare,India,28145.67,8937.92
Manufacturing,Canada,27193.4,10763.7
Manufacturing,France,10577.44,3617.5
Technology,China,9145.24,2348.97
Education,Brazil,45907.97,6763.6
Finance,Brazil,17064.07,7035.68
Healthcare,Germany,19232.03,4721.74
Technology,China,38231.36,15079.27
Healthcare,France,17602.35,5372.09
Finance,Brazil,47651.06,18844.32
Technology,China,37158.46,17201.24
Healthcare,Japan,30274.03,14180.71
Finance,Brazil,44163.86,13869.34
Technology,China,3430.69,1045.0
Finance,India,13596.07,2804.48
Technology,UK,23786.78,11282.54
Manufacturing,France,12121.95,3432.54
Manufacturing,USA,37451.35,5656.52
Healthcare,India,46041.19,12573.02
Education,Japan,21764.74,3282.59
Education,France,17764.5,5347.34
Finance,Germany,48115.99,15614.13
Technology,UK,22797.77,5359.81
Manufacturing,France,24963.37,3211.79
Education,China,18230.84,8703.43
Manufacturing,Japan,45567.88,18652.81
Finance,Germany,28878.82,12578.24
Finance,Australia,38346.55,9461.91
Technology,USA,40778.53,16488.08
Education,China,17750.6,5221.32
Finance,UK,22251.02,4014.83
Finance,USA,42575.12,6376.45
Manufacturing,USA,18799.51,4474.67
Healthcare,Japan,39902.82,6185.77
Education,France,47108.62,23521.69
Technology,India,31537.31,3774.25
Technology,Canada,37339.74,10322.85
Manufacturing,France,40449.77,11359.81
Technology,India,42406.94,9340.25
Finance,India,20357.61,6688.3
Education,UK,3511.91,561.87
Technology,Germany,20691.94,8557.46
Education,France,34014.06,7924.56
Technology,Germany,23067.17,7762.96
Healthcare,Canada,37699.19,14561.53
Healthcare,France,18492.14,8425.33
Education,Brazil,32102.46,13942.58
Healthcare,Japan,10134.57,3479.44
Healthcare,France,37719.1,9631.85
Finance,USA,27739.1,8357.29
Technology,China,10999.16,4482.09
Healthcare,Canada,15303.65,6902.22
Education,Japan,37681.83,5332.46
Finance,Australia,24647.46,6259.04
Healthcare,USA,11585.54,4755.25
Education,China,48396.29,13195.77
Technology,France,36041.13,8393.66
Healthcare,Germany,47899.61,12670.84
Education,Australia,21928.15,7480.52
Education,China,24279.92,12138.07
Manufacturing,Germany,44999.81,13373.81
Education,India,26727.42,4901.75
Manufacturing,France,35656.67,5888.29
Technology,Germany,13356.47,1561.9
Technology,China,22889.6,7405.4
Finance,China,7049.04,2240.39
Manufacturing,Brazil,11093.02,2019.97
Education,Australia,1046.23,395.61
Finance,China,2923.99,1159.19
Finance,Japan,48886.91,9955.29
Technology,Germany,12875.33,3059.69
Education,France,33502.22,16623.42
Manufacturing,India,42115.89,10516.58
Technology,Japan,27982.36,11313.85
Finance,Brazil,8504.08,2390.41
Healthcare,India,36677.71,15307.0
Finance,India,30412.32,12396.34
Healthcare,Australia,36831.28,13520.85
Technology,Australia,38717.58,17109.74
Manufacturing,China,48795.11,23211.22
Education,Australia,29104.6,9662.53
Healthcare,USA,17740.41,3459.16
Education,UK,32774.76,8503.46
Technology,China,4353.59,1755.9
Technology,Australia,44972.47,16205.98
Technology,Brazil,6849.67,1172.11
Manufacturing,France,17064.3,2056.18
Healthcare,India,40971.52,15289.94
Education,USA,30268.31,6066.73
Finance,France,20288.14,6083.77
Technology,France,24198.35,9647.85
Education,Canada,42872.82,13936.53
Education,Germany,17660.21,2354.48
Manufacturing,Germany,43612.83,7598.76
Healthcare,Brazil,5318.59,998.47
Manufacturing,China,39063.12,7935.51
Manufacturing,Canada,42529.83,13871.59
Education,Brazil,9909.06,2988.44
Healthcare,India,22086.98,4003.57
Healthcare,Japan,9109.49,1157.1
Healthcare,Japan,35623.6,6005.17
Technology,Canada,27232.04,13445.89
Healthcare,Germany,32130.84,9235.01
Education,Japan,10627.86,4750.0
Technology,Germany,11375.55,4999.56
Finance,China,3033.37,923.99
Manufacturing,UK,16781.31,6421.79
Healthcare,France,28427.49,5034.53
Finance,India,43038.81,16154.99
Healthcare,Canada,33679.44,7037.45
Manufacturing,Germany,22334.42,9666.89
Education,Australia,47702.89,6367.84
Education,France,36243.01,14832.65
Manufacturing,Australia,46578.09,6519.76
Finance,Japan,26851.81,12149.79
Technology,UK,13686.31,3034.01
Technology,UK,3588.51,1298.17
Healthcare,China,36578.16,10790.59
Manufacturing,India,6943.85,1711.81
Manufacturing,Japan,15835.98,5672.08
Technology,Germany,27091.07,12976.87
Finance,France,28656.41,3338.7
Manufacturing,USA,30428.58,14226.61
Education,UK,9146.51,3143.04
Education,Australia,19607.13,8292.36
Manufacturing,India,31242.52,7921.54
Finance,Germany,48521.12,14009.85
Education,Australia,36653.93,16404.11
Finance,France,46207.58,12288.41
Technology,France,38348.39,12036.17
Healthcare,Japan,29994.13,3241.7
Technology,Brazil,10409.15,1701.26
Healthcare,Australia,33667.6,12008.38
Education,Germany,31545.6,12201.55
Healthcare,France,30520.99,10164.72
Healthcare,Japan,24999.51,3933.02
Manufacturing,Japan,26904.17,7483.72
Healthcare,China,17387.68,4208.48
Manufacturing,USA,26446.32,7888.0
Healthcare,Brazil,10680.24,4786.15
Manufacturing,Canada,40453.55,16599.89
Education,France,10103.07,1349.73
Education,Germany,5163.35,2355.13
Healthcare,Germany,22376.06,6460.12
Finance,UK,33257.06,13221.17
Education,China,22448.12,3502.26
Technology,China,14560.95,5362.62
Technology,China,28350.39,5515.01
Manufacturing,Germany,18003.11,4957.2
Finance,Brazil,46710.52,4986.12
Manufacturing,Japan,46209.61,7423.31
Healthcare,Australia,25616.22,3505.12
Education,India,17066.32,3343.25
Finance,USA,37119.49,5197.0
Manufacturing,France,2798.93,1054.54
Manufacturing,China,24263.68,2708.21
Technology,Brazil,17479.85,6067.19
Healthcare,Germany,46106.26,7205.63
Manufacturing,Japan,1588.15,759.24
Technology,India,28087.93,13292.26
Finance,Germany,37292.52,7093.08
Manufacturing,Japan,24765.88,8563.26
Technology,Brazil,5184.75,576.56
Healthcare,Brazil,48650.61,22997.89
Education,Japan,26382.51,8157.34
Finance,UK,31095.13,3647.12
Manufacturing,USA,12593.88,2984.75
Technology,Germany,24691.41,3228.15
Manufacturing,Germany,22028.33,5665.2
Education,France,4669.9,1718.38
Manufacturing,UK,6201.86,1785.86
Manufacturing,India,42036.15,10655.7
Technology,Brazil,12751.18,1882.87
Education,China,10552.96,2089.23
Finance,Australia,25740.66,3605.17
Technology,Japan,38668.61,16356.8
Education,Germany,4035.38,621.84
Education,Brazil,29263.59,9895.46
Manufacturing,Australia,6841.31,1622.05
Healthcare,USA,2786.59,530.54
Healthcare,Brazil,3584.45,1275.3
Finance,Germany,41874.04,11842.02
Manufacturing,Brazil,6780.65,1763.36
Healthcare,Australia,3212.42,1083.04
Technology,USA,22457.09,6658.69
